"","#0F4A9C","#1AA2EB","#1a3f52","#354E23","#408DA1","#45d1c5","#532C8A","#53f1fc","#635547","#647A4F","#649146","#703C37","#824A09","#879E86","#8870ad","#8DB5CE","#8e7e59","#90BF75","#9e6762","#A8DBF7","#B51D8D","#C3C388","#C594BF","#C72228","#C9A997","#CDE088","#D96B2B","#DABE99","#DFCDE4","#EF5A9D","#F25CD4","#F397C0","#FACB12","#FBBE92","#FF5608","#c19f70","#cc7818","#f7f79e","#ff891c"
"6.00241674843442",0,0,0,0,0,0,0,0,0.946959736884078,0,0.00534443934504278,0,0,0,0,0,0,0.0142518382534474,0,0,0,0,0,0,0,0,0,0.0316625057357504,0,0,0,0,0,0,0,0.00178147978168093,0,0,0
"6.00511291301988",0,0,0,0,0,0,0,0,0.946673584498042,0,0.00538155350716114,0,0,0,0,0,0,0.0143508093524297,0,0,0,0,0,0,0,0,0,0.0318002014733138,0,0,0,0,0,0,0,0.00179385116905371,0,0,0
"6.00780907760534",0,0,0,0,0,0,0,0,0.946387432112005,0,0.00541866766927949,0,0,0,0,0,0,0.014449780451412,0,0,0,0,0,0,0,0,0,0.0319378972108772,0,0,0,0,0,0,0,0.0018062225564265,0,0,0
"6.01050524219079",0,0,0,0,0,0,0,0,0.946101279725968,0,0.00545578183139784,0,0,0,0,0,0,0.0145487515503942,0,0,0,0,0,0,0,0,0,0.0320755929484405,0,0,0,0,0,0,0,0.00181859394379928,0,0,0
"6.01320140677625",0,0,0,0,0,0,0,0,0.945815127339931,0,0.00549289599351619,0,0,0,0,0,0,0.0146477226493765,0,0,0,0,0,0,0,0,0,0.0322132886860039,0,0,0,0,0,0,0,0.00183096533117206,0,0,0
"6.01589757136171",0,0,0,0,0,0,0,0,0.945528974953895,0,0.00553001015563455,0,0,0,0,0,0,0.0147466937483588,0,0,0,0,0,0,0,0,0,0.0323509844235672,0,0,0,0,0,0,0,0.00184333671854485,0,0,0
"6.01859373594717",0,0,0,0,0,0,0,0,0.945242822567858,0,0.0055671243177529,0,0,0,0,0,0,0.0148456648473411,0,0,0,0,0,0,0,0,0,0.0324886801611306,0,0,0,0,0,0,0,0.00185570810591763,0,0,0
"6.02128990053263",0,0,0,0,0,0,0,0,0.944956670181821,0,0.00560423847987125,0,0,0,0,0,0,0.0149446359463233,0,0,0,0,0,0,0,0,0,0.0326263758986939,0,0,0,0,0,0,0,0.00186807949329042,0,0,0
"6.02398606511809",0,0,0,0,0,0,0,0,0.944670517795784,0,0.00564135264198961,0,0,0,0,0,0,0.0150436070453056,0,0,0,0,0,0,0,0,0,0.0327640716362573,0,0,0,0,0,0,0,0.0018804508806632,0,0,0
"6.02668222970355",0,0,0,0,0,0,0,0,0.944384365409747,0,0.00567846680410796,0,0,0,0,0,0,0.0151425781442879,0,0,0,0,0,0,0,0,0,0.0329017673738206,0,0,0,0,0,0,0,0.00189282226803599,0,0,0
"6.02937839428901",0,0,0,0,0,0,0,0,0.944098213023711,0,0.00571558096622631,0,0,0,0,0,0,0.0152415492432702,0,0,0,0,0,0,0,0,0,0.033039463111384,0,0,0,0,0,0,0,0.00190519365540877,0,0,0
"6.03207455887447",0,0,0,0,0,0,0,0,0.943812060637674,0,0.00575269512834466,0,0,0,0,0,0,0.0153405203422524,0,0,0,0,0,0,0,0,0,0.0331771588489474,0,0,0,0,0,0,0,0.00191756504278155,0,0,0
"6.03477072345993",0,0,0,0,0,0,0,0,0.943525908251637,0,0.00578980929046302,0,0,0,0,0,0,0.0154394914412347,0,0,0,0,0,0,0,0,0,0.0333148545865107,0,0,0,0,0,0,0,0.00192993643015434,0,0,0
